review_id,listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,district,city,latitude,longitude,property_type,room_type,accommodates,bedrooms,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
344743788,19215494,Beautiful apt with TERRACE near BUTTES CHAUMONT,355362462,10-07-2020,"Paris, Ile-de-France, France",,,,f,1,t,f,Buttes-Chaumont,,Paris,48.87775,2.39957,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Iron"", ""Oven"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dedicated workspace"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Dishes and silverware"", ""Refrigerator"", ""Hot water"", ""Hangers"", ""Essentials"", ""Bed linens"", ""Long term stays allowed"", ""Carbon monoxide alarm""]",82,1,1125,,,,,,,,f
344705165,19221486,lovely flat in the Marais Nord,25693075,06-01-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Temple,,Paris,48.86575,2.36376,Entire apartment,Entire place,2,1,"[""Heating"", ""TV"", ""Kitchen"", ""Washer"", ""Elevator"", ""Wifi"", ""Fire extinguisher"", ""Long term stays allowed""]",130,1,1125,,,,,,,,t
344806667,19224214,Appartement cosy au pied de la butte Montmartre,26222601,16-01-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.89144,2.34263,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""TV"", ""Iron"", ""Indoor fireplace"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Washer"", ""Wifi"", ""Elevator"", ""Long term stays allowed""]",60,1,1125,,,,,,,,t
344704999,19231684,Design apartment Paris 16/ Eiffel Tower,2160527,17-04-2012,"Paris, Ile-de-France, France",,,,f,1,t,t,Passy,,Paris,48.85221,2.27572,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Hot water"", ""Hangers"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you""]",130,1,1125,,,,,,,,t
344950939,19242965,Useful 2 rooms (Champs Elysees),37993553,09-07-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Batignolles-Monceau,,Paris,48.87933,2.29879,Entire apartment,Entire place,2,1,"[""Long term stays allowed""]",90,1,1125,,,,,,,,t
344741979,19258684,Private room  Le Marais,30527956,03-04-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.88856,2.34569,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Essentials"", ""Washer"", ""Hangers"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Dedicated workspace""]",80,1,1125,,,,,,,,t
344917038,19261293,Appartement lumineux et charmant,46996663,20-10-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Gobelins,,Paris,48.82246,2.34255,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed""]",50,1,1125,,,,,,,,t
344702441,19263630,Une maison Ã  Paris,857263,23-07-2011,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Chaumont,,Paris,48.87449,2.38017,Entire apartment,Entire place,2,1,"[""Heating"", ""TV"", ""Iron"", ""Indoor fireplace"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Dryer"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Cable TV""]",120,1,1125,,,,,,,,t
344867829,19264417,Appartement de charme dans le 20eme,5445538,13-03-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Menilmontant,,Paris,48.8555,2.40359,Entire apartment,Entire place,2,1,"[""Heating"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Washer"", ""Dryer"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace""]",55,1,1125,,,,,,,,t
344901801,19277857,chambre etudiante Ã  louer pendant l'Euro,18985244,27-07-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Observatoire,,Paris,48.82599,2.31762,Entire apartment,Entire place,2,1,"[""Kitchen"", ""Smoke alarm"", ""Dedicated workspace"", ""Long term stays allowed"", ""Elevator"", ""Heating"", ""Essentials"", ""Wifi""]",56,1,1125,,,,,,,,t
344733580,19280011,"Appartement bien situe, calme, lumineux - Paris 10",46729650,16-10-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Opera,,Paris,48.87901,2.3486,Entire apartment,Entire place,2,1,"[""Iron"", ""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dryer"", ""Indoor fireplace"", ""Smoke alarm"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Long term stays allowed"", ""TV""]",75,1,1125,,,,,,,,t
344687590,19283591,"Appartement typiquement parisien,coeur du Marais",15527960,14-05-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Hotel-de-Ville,,Paris,48.8597,2.356,Entire apartment,Entire place,2,1,"[""Iron"", ""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dedicated workspace"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Long term stays allowed"", ""TV""]",170,1,1125,,,,,,,,t
344996822,19306662,"Duplex typique, un quartier vivant et accessible",81026203,01-07-2016,"Paris, Ile-de-France, France",,,,f,1,t,t,Reuilly,,Paris,48.83526,2.39313,Entire apartment,Entire place,2,1,"[""Iron"", ""Heating"", ""Washer"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Long term stays allowed"", ""TV""]",40,1,1125,,,,,,,,t
344698693,19314762,Superbe 2p proche Montmartre,94771867,12-09-2016,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.89261,2.34584,Entire apartment,Entire place,2,1,"[""Iron"", ""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dryer"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Host greets you"", ""Long term stays allowed"", ""TV"", ""Breakfast""]",70,1,1125,,,,,,,,t
344909941,19320002,Charmant 2 piÃ¨ces au pied de Montmartre,133381626,04-06-2017,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.89021,2.34741,Entire apartment,Entire place,2,1,"[""Iron"", ""Heating"", ""Hair dryer"", ""Smoke alarm"", ""Kitchen"", ""Dishes and silverware"", ""Refrigerator"", ""Cooking basics"", ""Essentials"", ""Hangers"", ""Long term stays allowed"", ""TV"", ""Stove"", ""Coffee maker"", ""Microwave""]",63,1,1125,,,,,,,,t
344709339,19332200,Appartement Paris (75mÂ²) Ã  deux pas de Montmartre,67004703,13-04-2016,"Paris, Ile-de-France, France",,,,f,1,t,t,Opera,,Paris,48.88307,2.34897,Entire apartment,Entire place,2,1,"[""Iron"", ""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Indoor fireplace"", ""Smoke alarm"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Elevator"", ""Essentials"", ""Private entrance"", ""Long term stays allowed"", ""TV""]",110,1,1125,,,,,,,,t
344927737,19338393,å·´é»Žå¸‚ä¸­å¿ƒç‹¬ç«‹å…¬å¯“ é£Žæ™¯ç¾Ž è§†é‡Žç»ä½³,138610264,04-07-2017,"Paris, Ile-de-France, France",,,,f,1,t,t,Gobelins,,Paris,48.82371,2.36755,Entire apartment,Entire place,2,1,"[""Iron"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dryer"", ""Smoke alarm"", ""Cable TV"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Elevator"", ""Long term stays allowed"", ""Hangers"", ""Hot tub"", ""TV""]",60,1,1125,,,,,,,,t
344943392,19339047,Appartement Buttes-Chaumont,6655457,30-05-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Chaumont,,Paris,48.88447,2.38126,Entire apartment,Entire place,2,1,"[""Iron"", ""Heating"", ""Hair dryer"", ""Dedicated workspace"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Long term stays allowed"", ""TV""]",27,1,1125,,,,,,,,t
344975407,19352674,luxueux appartement Hausmanien Porte de Versailles,33999704,22-05-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Vaugirard,,Paris,48.8361,2.28983,Entire apartment,Entire place,2,1,"[""Elevator"", ""Dishes and silverware"", ""Hangers"", ""Stove"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Iron"", ""Dryer"", ""Dedicated workspace"", ""First aid kit"", ""Essentials"", ""EV charger"", ""Paid parking off premises"", ""Shampoo"", ""Heating"", ""Washer"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Air conditioning"", ""Oven"", ""Hair dryer"", ""Indoor fireplace"", ""Long term stays allowed""]",110,1,1125,,,,,,,,t
344791719,19370387,Sun flat,6604468,27-05-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Gobelins,,Paris,48.82988,2.36545,Entire apartment,Entire place,2,1,"[""Iron"", ""Shampoo"", ""Heating"", ""Hair dryer"", ""Wifi"", ""Hot water"", ""Essentials"", ""Long term stays allowed""]",75,1,1125,,,,,,,,t
344907190,19376243,"Appartement cosy, Paris Centre",369647609,28-09-2020,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.86142,2.381,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""Iron"", ""Kitchen"", ""Essentials"", ""Carbon monoxide alarm"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Fire extinguisher"", ""Long term stays allowed"", ""Private entrance""]",80,1,1125,,,,,,,,t
344845898,19401590,CHARMANT STUDIO 25M2 MENILMONTANT,3161818,05-08-2012,"Paris, Ile-de-France, France",,,,f,1,t,t,Menilmontant,,Paris,48.86904,2.38675,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Washer"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed""]",45,1,1125,,,,,,,,f
344891075,19431307,PANTHEON SORBONNE - Lovely studio,9837894,05-11-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Pantheon,,Paris,48.84333,2.34652,Entire apartment,Entire place,2,1,"[""Heating"", ""Kitchen"", ""Breakfast"", ""Washer"", ""Wifi"", ""Elevator"", ""Long term stays allowed""]",119,1,1125,,,,,,,,f
344679328,19434647,Appartement cosy atypique verdoyant,11181039,10-01-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.86975,2.37308,Entire apartment,Entire place,2,1,"[""Shampoo"", ""First aid kit"", ""Heating"", ""Kitchen"", ""Essentials"", ""Breakfast"", ""Washer"", ""Wifi"", ""Long term stays allowed""]",60,1,1125,,,,,,,,f
344897339,19462899,2 piÃ¨ces calme et lumineux,15551642,15-05-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Chaumont,,Paris,48.87588,2.38652,Entire apartment,Entire place,2,1,"[""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Washer"", ""Wifi"", ""Long term stays allowed""]",60,1,1125,,,,,,,,f
344695655,19464695,Charmant appartement (45mÂ²) Paris 9e,15592217,16-05-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Opera,,Paris,48.8803,2.34608,Entire apartment,Entire place,2,1,"[""Heating"", ""Iron"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Washer"", ""Breakfast"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed""]",80,1,1125,,,,,,,,f
344911950,19481165,Quiet 1 bedroom apartment,6207522,03-05-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Menilmontant,,Paris,48.85742,2.40095,Entire apartment,Entire place,2,1,"[""Heating"", ""TV"", ""Kitchen"", ""Washer"", ""Wifi"", ""Elevator"", ""Long term stays allowed""]",60,1,1125,,,,,,,,f
344771314,19483271,"Charmant 2 piÃ¨ces - 47m2, le Marais",14093695,09-04-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Temple,,Paris,48.85963,2.36558,Entire apartment,Entire place,2,1,"[""Heating"", ""TV"", ""Indoor fireplace"", ""Kitchen"", ""Essentials"", ""Washer"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Cable TV""]",110,1,1125,,,,,,,,f
344867016,19483294,Montparnasse T2,16611618,10-06-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Observatoire,,Paris,48.83933,2.33439,Entire apartment,Entire place,2,1,"[""Heating"", ""TV"", ""Kitchen"", ""Washer"", ""Elevator"", ""Long term stays allowed""]",130,1,1125,,,,,,,,f
344824949,19483359,Lovely appt on the fringe of Marais,12907280,07-03-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.86291,2.3753,Entire apartment,Entire place,2,1,"[""Heating"", ""Kitchen"", ""Essentials"", ""Wifi"", ""Long term stays allowed""]",71,1,1125,,,,,,,,f
344779407,19495473,"Charming flat, 50m2, heart of Paris",17498783,01-07-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Opera,,Paris,48.88123,2.33155,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Washer"", ""Dryer"", ""Wifi"", ""Long term stays allowed"", ""Cable TV""]",75,1,1125,,,,,,,,f
344951530,19504424,Typical parisian flat,17723785,06-07-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.89137,2.34521,Entire apartment,Entire place,2,1,"[""Heating"", ""TV"", ""Indoor fireplace"", ""Kitchen"", ""Essentials"", ""Washer"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Cable TV""]",90,1,1125,,,,,,,,f
345001171,19514305,Cosy flat in Montmartre,18151995,15-07-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.88928,2.34459,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Wifi"", ""Long term stays allowed""]",65,1,1125,,,,,,,,f
344969796,19517806,Cosy DUPLEX  proche du Canal,6683641,01-06-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Chaumont,,Paris,48.88072,2.37143,Entire apartment,Entire place,2,1,"[""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Washer"", ""Wifi"", ""Long term stays allowed"", ""Cable TV""]",59,1,1125,,,,,,,,f
344713736,19558255,Bel appart 55M2 a 5mn de montmartre,18989994,27-07-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.89507,2.33976,Entire apartment,Entire place,2,1,"[""TV"", ""Kitchen"", ""Essentials"", ""Washer"", ""Elevator"", ""Long term stays allowed""]",70,1,1125,,,,,,,,f
344740759,19581266,Joli appartement 60m2 Ã  Montmartre,20313094,20-08-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.89175,2.33836,Entire apartment,Entire place,2,1,"[""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Wifi"", ""Long term stays allowed""]",65,1,1125,,,,,,,,f
344728772,19587624,Appartement,20498077,25-08-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Chaumont,,Paris,48.8782,2.39215,Entire apartment,Entire place,2,1,"[""Heating"", ""Kitchen"", ""Essentials"", ""Washer"", ""Wifi"", ""Elevator"", ""Long term stays allowed""]",70,1,1125,,,,,,,,f
344695237,19614717,"Charming studio in ""Latin Quarter""",8450065,27-08-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Pantheon,,Paris,48.84523,2.35417,Entire apartment,Entire place,2,1,"[""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Washer"", ""Dryer"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace"", ""Cable TV""]",100,1,1125,,,,,,,,f
344996395,19658684,Appartement centre paris,8113561,12-08-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.86108,2.38383,Entire apartment,Entire place,2,1,"[""Long term stays allowed""]",130,1,1125,,,,,,,,f
344682981,19692783,Magnifique 2 p proche Trocadero,22444827,12-10-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Passy,,Paris,48.85927,2.2754,Entire apartment,Entire place,2,1,"[""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Washer"", ""Dryer"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Cable TV""]",150,1,1125,,,,,,,,f
344771280,19695177,2 piÃ¨ces Montmartre / sacree coeur,22529427,14-10-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Opera,,Paris,48.87954,2.34546,Entire apartment,Entire place,2,1,"[""Heating"", ""Kitchen"", ""Essentials"", ""Wifi"", ""Long term stays allowed""]",71,1,1125,,,,,,,,f
344850367,19743248,Nice 60 square metier in Montmatre,17585944,03-07-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.88931,2.33499,Entire apartment,Entire place,2,1,"[""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Washer"", ""Dryer"", ""Wifi"", ""Long term stays allowed"", ""Cable TV""]",100,1,1125,,,,,,,,f
344828792,19747045,Charming flat in Montmartre,416303,01-03-2011,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.88563,2.33553,Entire apartment,Entire place,2,1,"[""Long term stays allowed""]",90,1,1125,,,,,,,,f
344872181,19748582,Piano/quiet street/trendy Bellevile,19275976,01-08-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Menilmontant,,Paris,48.8713,2.39275,Entire apartment,Entire place,2,1,"[""Long term stays allowed""]",80,1,1125,,,,,,,,f
344707420,19772332,Cosy flat in the center of paris,14777028,27-04-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Enclos-St-Laurent,,Paris,48.87085,2.36942,Entire apartment,Entire place,2,1,"[""Heating"", ""TV"", ""Kitchen"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Cable TV""]",98,1,1125,,,,,,,,f
344931266,19772714,Charmant 2 piÃ¨ces proche montmartre,14358703,16-04-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Batignolles-Monceau,,Paris,48.88971,2.31751,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Washer"", ""Dryer"", ""Wifi"", ""Long term stays allowed""]",75,1,1125,,,,,,,,f
344945618,19796590,Appartement de decorateur - 75011,27001919,31-01-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.85556,2.37313,Entire apartment,Entire place,2,1,"[""Heating"", ""TV"", ""Indoor fireplace"", ""Kitchen"", ""Essentials"", ""Washer"", ""Wifi"", ""Elevator"", ""Long term stays allowed""]",85,1,1125,,,,,,,,f
344905391,19817709,Appartement entier Montmartre,19144985,30-07-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.89338,2.3423,Entire apartment,Entire place,2,1,"[""Heating"", ""Kitchen"", ""Essentials"", ""Washer"", ""Wifi"", ""Elevator"", ""Long term stays allowed""]",85,1,1125,,,,,,,,f
344836076,19819352,T2 32m2 17e arr. proche St Lazare,8980267,22-09-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Batignolles-Monceau,,Paris,48.8888,2.31088,Entire apartment,Entire place,2,1,"[""Heating"", ""Kitchen"", ""Essentials"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed""]",60,1,1125,,,,,,,,f
344807555,19826917,45 m2 avec logia La Villette,30970812,10-04-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Chaumont,,Paris,48.89953,2.37933,Entire apartment,Entire place,2,1,"[""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Washer"", ""Smoke alarm"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Cable TV""]",80,1,1125,,,,,,,,f
344852125,19827659,Au coeur d'un village parisien,11417709,18-01-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Menilmontant,,Paris,48.87454,2.39074,Entire apartment,Entire place,2,1,"[""Heating"", ""Kitchen"", ""Essentials"", ""Washer"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed""]",79,1,1125,,,,,,,,f
344747845,19844988,Appartement 2P au coeur de Paris,5328313,11-05-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Opera,,Paris,48.87509,2.34332,Entire apartment,Entire place,2,1,"[""First aid kit"", ""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Washer"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed""]",60,1,1125,,,,,,,,f
344889639,19854019,Sunny flat Montmartre for a couple,5023826,09-02-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.88423,2.34059,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""Kitchen"", ""Essentials"", ""Washer"", ""Dryer"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed""]",100,1,1125,,,,,,,,f
344998684,19854776,appartement T2 neuf et lumineux,32844879,07-05-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Chaumont,,Paris,48.88267,2.37233,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""Kitchen"", ""Essentials"", ""Smoke alarm"", ""Long term stays allowed""]",65,1,1125,,,,,,,,f
344964279,19857580,rouquette appartement,6028609,21-04-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.85432,2.37396,Entire apartment,Entire place,2,1,"[""Hot tub"", ""Heating"", ""Kitchen"", ""Essentials"", ""Washer"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Long term stays allowed""]",90,1,1125,,,,,,,,f
344850334,19875609,Charmant 2 piÃ¨ces + terrasse,15763786,20-05-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Reuilly,,Paris,48.83707,2.40365,Entire apartment,Entire place,2,1,"[""Heating"", ""Iron"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Washer"", ""Hangers"", ""Free parking on premises"", ""Wifi"", ""Long term stays allowed""]",70,1,1125,,,,,,,,f
344938236,19885326,Charmant 2 piÃ¨ces montmartrois,35380915,09-06-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.88405,2.34013,Entire apartment,Entire place,2,1,"[""Heating"", ""Kitchen"", ""Essentials"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed""]",85,1,1125,,,,,,,,f
344900299,19903789,Appartement luxembourg,11419698,18-01-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Pantheon,,Paris,48.84306,2.34155,Entire apartment,Entire place,2,1,"[""First aid kit"", ""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Washer"", ""Dryer"", ""Elevator"", ""Wifi"", ""Fire extinguisher"", ""Long term stays allowed""]",100,1,1125,,,,,,,,f
344703368,19929669,Comfortable apartment 55m Â² 17eme,27787860,15-02-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Batignolles-Monceau,,Paris,48.88682,2.31458,Entire apartment,Entire place,2,1,"[""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Washer"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed""]",72,1,1125,,,,,,,,f
344765695,19944645,Appart balcon vue Tour Eiffel,13925832,05-04-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Menilmontant,,Paris,48.86614,2.39377,Entire apartment,Entire place,2,1,"[""Shampoo"", ""First aid kit"", ""Heating"", ""Indoor fireplace"", ""Kitchen"", ""Essentials"", ""Washer"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Cable TV""]",60,1,1125,,,,,,,,f
344748546,19957875,Beautiful appartement in the center,30485561,02-04-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Gobelins,,Paris,48.82598,2.36009,Entire apartment,Entire place,2,1,"[""Long term stays allowed""]",55,1,1125,,,,,,,,f
344995719,19959996,Cosy flat near Nation - 21mÂ²,36107797,18-06-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Menilmontant,,Paris,48.85133,2.4043,Entire apartment,Entire place,2,1,"[""Shampoo"", ""First aid kit"", ""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Washer"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed""]",45,1,1125,,,,,,,,f
344709468,19977234,Appartement Paris Montmartre 2 pieces,35620355,12-06-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.88978,2.33764,Entire apartment,Entire place,2,1,"[""Building staff"", ""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Washer"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace"", ""Cable TV""]",60,1,1125,,,,,,,,f
344842973,19978566,"Jolie perspective, 10Ã¨me arr.",36523300,23-06-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Enclos-St-Laurent,,Paris,48.87297,2.37116,Entire apartment,Entire place,2,1,"[""Heating"", ""Kitchen"", ""Washer"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed""]",76,1,1125,,,,,,,,f
344844414,19981325,2 piÃ¨ces au coeur des Batignolles,36595596,24-06-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Elysee,,Paris,48.88305,2.32596,Entire apartment,Entire place,2,1,"[""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Washer"", ""Dryer"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Cable TV""]",110,1,1125,,,,,,,,f
344778004,20031208,Cosy appartement amazingly situated,25289567,28-12-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Passy,,Paris,48.86112,2.28045,Entire apartment,Entire place,2,1,"[""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Washer"", ""Dryer"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Cable TV""]",100,1,1125,,,,,,,,f
344901554,20034082,Appartement confort & lumineux,14888875,29-04-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Vaugirard,,Paris,48.83879,2.28802,Entire apartment,Entire place,2,1,"[""Long term stays allowed""]",79,1,1125,,,,,,,,f
344887553,20047945,MARAIS Beautiful Apartment !,23381728,05-11-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Hotel-de-Ville,,Paris,48.85623,2.36383,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Washer"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Cable TV""]",100,1,1125,,,,,,,,f
344944301,20071494,COSY 35M2 NEAR MONTMARTRE,31166444,13-04-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.89127,2.34749,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""Kitchen"", ""Essentials"", ""Breakfast"", ""Wifi"", ""Long term stays allowed""]",60,1,1125,,,,,,,,f
